umap_1,umap_2,cluster,batch,layer
9.697275,7.895441,1,0,Layer_5
9.274541,8.049092,3,0,Layer_5
8.031242,7.624476,3,0,Layer_6
14.2265835,5.939251,4,0,Layer_3
13.817424,6.0049515,4,0,Layer_3
5.189256,8.869722,5,0,WM
11.450038,3.553751,0,0,Layer_2
8.446233,7.292906,3,0,Layer_6
11.871302,5.197848,4,0,Layer_3
10.049982,7.3915696,1,0,Layer_5
8.047211,7.578005,3,0,Layer_6
9.017108,6.559673,3,0,Layer_5
10.1007,9.042175,1,0,Layer_5
12.373155,3.1697211,0,0,Layer_2
12.505656,4.251154,0,0,Layer_3
10.833236,2.650544,2,0,Layer_1
7.978466,7.3099637,3,0,Layer_6
11.081955,4.587422,0,0,Layer_1
8.782911,8.027677,1,0,Layer_5
4.6587152,6.9400415,5,0,WM
11.94428,8.665283,1,0,Layer_5
12.473479,6.778013,4,0,Layer_4
10.77827,6.7793374,1,0,Layer_5
12.59079,5.9150677,4,0,Layer_4
7.860483,7.574655,3,0,Layer_6
14.067011,3.550698,0,0,Layer_3
11.301849,9.375122,1,0,Layer_5
10.585796,1.9802821,2,0,Layer_1
10.282793,6.7090583,1,0,Layer_5
12.422222,6.768981,4,0,Layer_3
12.6684265,7.835151,4,0,Layer_4
9.129012,8.424202,3,0,Layer_6
11.507851,7.6755466,1,0,Layer_5
12.883935,7.9288077,4,0,Layer_4
12.307592,2.240214,2,0,Layer_2
14.327983,4.4458776,0,0,Layer_3
11.180862,4.387432,0,0,Layer_2
9.106577,5.08899,2,0,Layer_1
12.1946335,1.418358,2,0,Layer_1
7.7561016,9.3777485,5,0,Layer_6
14.395234,7.1161942,4,0,Layer_3
11.139568,8.827799,1,0,Layer_5
7.583708,8.3484535,3,0,Layer_6
11.647949,4.2055435,0,0,Layer_3
8.700422,7.8467126,5,0,Layer_6
14.090033,5.47251,4,0,Layer_3
8.886433,7.4035883,3,0,Layer_6
10.684925,6.8651724,1,0,Layer_5
11.079575,6.2089305,4,0,Layer_3
13.555958,2.795277,0,0,Layer_3
2.9767387,7.8741984,6,0,WM
13.665141,5.5205207,4,0,Layer_3
2.3869574,7.9446306,5,0,WM
13.956593,4.6668854,0,0,Layer_3
13.470214,3.8830283,0,0,Layer_3
13.790405,5.969312,4,0,Layer_3
12.594441,6.696255,4,0,Layer_4
6.5410123,7.4297595,3,0,Layer_6
13.675852,6.0212913,4,0,Layer_3
4.5302095,7.6997356,5,0,WM
10.010795,7.708518,1,0,Layer_5
12.473706,6.5539985,4,0,Layer_3
12.166603,5.400935,4,0,Layer_3
7.8666043,7.769676,3,0,Layer_6
13.525577,4.8393626,4,0,Layer_3
2.762613,8.001136,6,0,WM
7.8816147,9.313565,3,0,Layer_6
2.9773936,6.7725415,6,0,WM
11.3361225,8.634602,1,0,Layer_5
5.0047436,7.2860475,5,0,WM
12.376337,8.897698,1,0,Layer_5
3.8660579,8.053119,6,0,WM
11.406265,6.537959,4,0,Layer_4
3.699801,7.38803,5,0,Layer_6
14.14428,2.76069,0,0,Layer_3
11.665788,8.398577,1,0,Layer_5
13.789279,3.327751,0,0,Layer_3
8.642227,7.9827914,3,0,Layer_6
12.737307,3.3215716,0,0,Layer_3
11.3923235,7.7127104,1,0,Layer_5
7.9650674,9.919081,3,0,Layer_6
9.267406,7.2731724,1,0,Layer_5
12.800261,4.32451,0,0,Layer_3
5.0996246,8.453066,5,0,Layer_6
7.7809587,8.301371,5,0,Layer_6
3.6331947,6.891728,6,0,WM
3.9794147,7.7081,5,0,WM
8.037819,9.518699,3,0,Layer_5
7.108749,8.240162,5,0,WM
10.580583,2.6602628,2,0,Layer_1
6.9879684,8.201668,3,0,Layer_6
11.54834,5.2378764,3,0,Layer_5
10.818716,5.0032916,0,0,Layer_1
8.283416,8.148874,3,0,Layer_5
14.452428,4.6288867,0,0,Layer_3
14.124293,2.7000144,0,0,Layer_2
10.69825,7.1233563,1,0,Layer_5
13.122741,6.930474,4,0,Layer_3
3.019621,6.6018887,6,0,WM
13.623261,4.619509,0,0,Layer_3
13.885676,4.2824006,0,0,Layer_3
8.803343,7.1982503,3,0,Layer_6
8.823509,7.162213,3,0,Layer_6
13.617355,3.4426358,0,0,Layer_3
12.527984,7.559698,4,0,Layer_4
13.806834,2.4749794,0,0,Layer_2
4.7030373,7.0525603,5,0,WM
9.575238,4.955981,2,0,Layer_1
13.633759,6.488609,4,0,Layer_3
8.924703,6.7602997,3,0,Layer_6
8.789184,7.493238,3,0,Layer_6
10.501856,9.123655,1,0,Layer_5
12.437274,5.6039557,4,0,Layer_3
2.054896,7.3916955,6,0,WM
13.64036,3.6766315,0,0,Layer_3
9.639632,9.441537,1,0,Layer_5
14.21801,4.8271093,0,0,Layer_3
11.644569,8.885053,1,0,Layer_5
11.959315,7.448462,4,0,Layer_4
4.078239,8.408168,6,0,WM
5.741759,7.3998995,5,0,WM
10.836194,7.206875,1,0,Layer_5
11.218625,8.234511,1,0,Layer_4
12.93313,6.2668524,4,0,Layer_4
5.1331477,8.155811,5,0,WM
2.8020957,6.647121,6,0,WM
9.327556,8.876203,1,0,Layer_5
12.802951,8.770743,1,0,Layer_5
11.204214,2.889084,2,0,Layer_1
14.470114,3.67919,0,0,Layer_3
11.938595,7.525877,1,0,Layer_5
8.769574,8.206761,3,0,Layer_6
12.694461,7.6206613,4,0,Layer_5
13.333275,2.4103358,0,0,Layer_2
8.480172,8.73662,3,0,Layer_6
13.2264805,4.5766735,0,0,Layer_3
12.241383,5.4322867,4,0,Layer_3
10.009052,7.336648,1,0,Layer_5
13.522199,2.8522067,0,0,Layer_2
7.278356,5.5958867,5,0,WM
8.245316,7.8122883,3,0,Layer_6
12.382828,8.705826,1,0,Layer_5
7.921692,8.393368,1,0,Layer_6
2.3286474,7.6092424,6,0,WM
14.105633,2.9186459,0,0,Layer_3
12.901983,4.2175593,0,0,Layer_3
1.9477798,7.5272346,6,0,WM
11.818923,7.3125896,4,0,Layer_5
2.5858898,7.6739926,6,0,WM
2.3958173,7.4468694,6,0,WM
10.733252,8.7815075,1,0,Layer_5
10.636082,2.4189248,2,0,Layer_1
14.182905,4.266146,0,0,Layer_3
7.3906293,6.529834,0,0,Layer_2
8.408395,7.8318286,3,0,Layer_6
10.648495,7.8836746,1,0,Layer_5
5.156629,8.099906,5,0,Layer_6
11.269559,8.391123,1,0,Layer_5
8.610003,7.9847536,3,0,Layer_6
12.564146,3.2641442,0,0,Layer_2
11.992594,4.085017,0,0,Layer_3
10.662237,8.040071,1,0,Layer_5
5.608881,7.4047523,5,0,Layer_6
6.4213977,8.359008,3,0,Layer_6
12.432174,8.87534,1,0,Layer_5
11.074786,9.378739,1,0,Layer_5
11.924241,5.825732,4,0,Layer_3
13.0033,5.496525,4,0,Layer_3
13.315802,4.4400005,0,0,Layer_3
9.838814,4.8020225,0,0,Layer_2
8.317841,9.33187,3,0,Layer_6
11.92041,5.6445127,4,0,Layer_3
13.835448,7.0326037,4,0,Layer_3
13.88818,5.353418,0,0,Layer_3
11.952509,7.263617,4,0,Layer_4
9.097914,7.9816613,3,0,Layer_6
12.777459,8.843979,1,0,Layer_5
13.358221,3.2523527,0,0,Layer_2
12.54692,3.8509626,0,0,Layer_3
3.6353898,6.711796,6,0,WM
11.10299,9.088577,1,0,Layer_5
4.1720376,7.5315065,5,0,WM
10.357239,3.9465811,2,0,Layer_1
13.764431,4.102553,0,0,Layer_3
8.965606,6.997154,3,0,Layer_6
14.360257,6.828391,4,0,Layer_3
12.641064,2.902001,0,0,Layer_3
11.015707,6.2816267,4,0,Layer_4
6.8700533,8.22633,3,0,Layer_6
13.124616,5.7444577,4,0,Layer_3
11.681586,6.4445195,4,0,Layer_3
13.084409,2.6645157,0,0,Layer_2
10.902024,6.103455,4,0,Layer_4
10.688136,2.5264823,2,0,Layer_1
8.754282,9.520949,3,0,Layer_5
14.289081,4.316102,0,0,Layer_3
11.174239,4.2445083,0,0,Layer_3
12.815968,4.8182564,4,0,Layer_3
13.193502,4.5859494,0,0,Layer_3
7.9728475,7.914258,3,0,Layer_6
12.405833,5.935992,4,0,Layer_3
11.378017,3.4218998,2,0,Layer_1
6.894244,5.8874464,5,0,Layer_6
12.911464,6.1352067,4,0,Layer_3
2.9323232,7.553939,6,0,WM
12.544683,6.091063,4,0,Layer_4
13.334633,5.609913,4,0,Layer_3
9.178496,8.066539,3,0,Layer_6
14.48154,5.657567,4,0,Layer_3
11.469629,4.5772767,4,0,Layer_3
13.692615,5.6909695,4,0,Layer_3
12.990704,7.137909,4,0,Layer_3
11.848482,1.2946757,2,0,Layer_1
12.928111,5.462346,4,0,Layer_3
9.678133,9.199441,1,0,Layer_5
14.4438095,4.3436084,0,0,Layer_3
12.645829,6.9804068,4,0,Layer_3
4.0409536,7.634914,6,0,WM
11.092283,2.7649076,2,0,Layer_1
4.2796226,7.7702613,5,0,WM
10.631692,9.125911,1,0,Layer_5
11.593584,8.077305,1,0,Layer_5
5.2392535,8.410786,5,0,WM
9.955315,9.552208,1,0,Layer_5
12.856652,4.9144974,0,0,Layer_3
12.918589,5.963982,4,0,Layer_3
13.051443,6.1887746,4,0,Layer_3
13.791892,3.5044615,0,0,Layer_3
4.0345707,6.895513,6,0,WM
8.506175,9.57794,3,0,Layer_6
10.32157,3.0126173,2,0,Layer_1
5.05778,8.453949,5,0,Layer_6
12.847152,6.395097,4,0,Layer_3
12.691831,2.782503,0,0,Layer_2
11.277058,2.0099895,2,0,Layer_2
10.023767,4.130663,2,0,Layer_1
14.372045,4.828074,0,0,Layer_3
12.30264,8.140182,1,0,Layer_5
11.715869,4.881348,4,0,Layer_3
13.11228,2.6279418,0,0,Layer_2
13.069158,6.917966,4,0,Layer_3
13.359873,4.2106056,0,0,Layer_3
5.041763,8.092623,5,0,Layer_1
11.965122,5.784873,4,0,Layer_3
7.588025,7.2267776,3,0,Layer_6
13.031156,3.425347,0,0,Layer_2
8.787599,7.8387403,3,0,Layer_6
10.984256,7.7841988,1,0,Layer_5
9.68425,9.080107,3,0,Layer_5
11.228759,9.01629,1,0,Layer_5
8.825705,7.0228696,3,0,Layer_6
6.379164,8.626105,3,0,Layer_6
13.96828,4.3842745,0,0,Layer_3
12.456178,3.188034,0,0,Layer_2
13.079564,6.5371027,4,0,Layer_4
11.376457,7.9486156,1,0,Layer_5
11.362325,8.334408,1,0,Layer_5
11.933386,1.5065454,2,0,Layer_1
3.744492,8.735534,6,0,WM
5.2600107,8.495503,2,0,Layer_1
13.255331,5.705417,4,0,Layer_3
11.719254,4.686381,2,0,Layer_2
10.371295,8.007461,1,0,Layer_5
14.478193,5.8737516,0,0,Layer_3
10.984167,9.113871,1,0,Layer_5
12.886765,2.6592445,0,0,Layer_2
13.79824,3.1360893,0,0,Layer_2
9.106782,8.902553,3,0,Layer_6
8.24904,6.680691,3,0,Layer_6
10.026913,4.339051,2,0,Layer_1
11.27765,1.7238568,2,0,Layer_1
3.0177524,8.096915,6,0,WM
5.464822,8.413267,5,0,Layer_6
14.243852,4.189111,0,0,Layer_3
13.69403,2.8976724,0,0,Layer_2
12.0721655,4.6720653,4,0,Layer_3
11.682393,8.571618,1,0,Layer_5
12.660769,5.321861,0,0,Layer_3
14.329118,6.9038897,4,0,Layer_1
2.5624452,7.9610195,6,0,WM
8.57339,9.254948,3,0,Layer_6
11.404662,9.436678,1,0,Layer_5
14.022197,4.9711046,4,0,Layer_3
7.268713,6.7755775,3,0,Layer_6
13.38141,2.933456,0,0,Layer_2
13.061807,2.3978996,0,0,Layer_2
10.176369,4.151255,2,0,Layer_1
8.665686,7.531061,3,0,Layer_6
4.057361,8.141583,6,0,WM
9.682607,6.4188223,1,0,Layer_5
8.464004,6.957553,3,0,Layer_6
9.720851,4.506536,2,0,Layer_1
12.636826,7.2227254,4,0,Layer_3
14.133974,5.323859,0,0,Layer_3
2.7580385,7.787196,6,0,WM
11.797475,5.4649262,4,0,Layer_3
12.966262,6.346123,4,0,Layer_3
12.150319,5.005648,4,0,Layer_3
12.849642,7.5156145,4,0,Layer_4
3.8594933,8.638762,6,0,WM
10.089925,6.946854,1,0,Layer_5
3.1735513,7.879459,6,0,Layer_6
11.693772,2.8458564,0,0,Layer_1
13.115813,5.0347233,4,0,Layer_3
10.387615,8.600224,1,0,Layer_5
12.748996,4.9415593,4,0,Layer_3
14.282093,3.5202646,0,0,Layer_3
12.724879,3.9997582,0,0,Layer_3
3.4715471,7.9640822,6,0,WM
14.23103,4.624353,0,0,Layer_3
3.248784,8.578982,6,0,WM
4.311428,8.182102,5,0,Layer_6
11.337831,4.264658,0,0,Layer_3
11.540453,8.325979,1,0,Layer_5
11.522737,8.372847,1,0,Layer_5
11.979351,9.351312,1,0,Layer_5
13.253507,5.9076757,4,0,Layer_3
10.760856,8.992909,1,0,Layer_5
11.377746,2.1933284,2,0,Layer_1
11.94737,1.4308517,2,0,Layer_1
10.4328165,3.4267914,2,0,Layer_1
9.642174,3.967161,2,0,Layer_1
11.42359,8.800952,1,0,Layer_5
9.246658,8.480461,3,0,Layer_5
13.872798,6.234832,4,0,Layer_3
14.232261,3.6260777,0,0,Layer_3
12.893224,6.738251,4,0,Layer_3
3.591575,7.9721484,5,0,WM
13.535994,3.618232,0,0,Layer_3
11.208927,8.019714,1,0,Layer_5
13.834392,6.416852,4,0,Layer_4
8.095123,8.691362,3,0,Layer_6
14.1852865,2.8888993,0,0,Layer_3
12.544324,4.647762,0,0,Layer_3
5.974694,7.0795207,5,0,Layer_6
12.127297,6.7736983,4,0,Layer_3
3.8535118,8.37746,6,0,WM
13.135487,6.8654585,4,0,Layer_3
9.203842,7.301757,1,0,Layer_6
11.647994,7.303841,4,0,Layer_5
13.9986725,5.2958617,0,0,Layer_3
6.20365,7.3081775,3,0,Layer_6
12.222006,6.498631,4,0,Layer_3
8.651928,9.492854,3,0,Layer_6
11.873989,5.481129,4,0,Layer_3
10.978937,3.2681847,2,0,Layer_1
11.451748,7.525525,1,0,Layer_5
13.431156,2.8204978,0,0,Layer_3
4.508296,8.601604,5,0,WM
13.661265,6.4252334,4,0,Layer_3
4.9817443,8.688899,5,0,WM
5.827139,7.0849624,3,0,Layer_6
9.328065,7.5566516,3,0,Layer_5
4.903391,9.055826,5,0,WM
12.907508,6.9739275,4,0,Layer_3
9.720356,9.178413,1,0,Layer_5
3.726203,6.9688964,5,0,WM
13.95337,5.332963,0,0,Layer_3
3.0334058,7.1168814,6,0,WM
10.823887,9.766672,1,0,Layer_5
13.306837,5.3293386,4,0,Layer_3
9.548425,7.8210993,1,0,Layer_5
12.006246,3.4309578,0,0,Layer_2
13.1118765,5.6964493,4,0,Layer_3
11.218674,9.379737,1,0,Layer_5
14.32923,5.0178266,0,0,Layer_3
4.543676,8.395341,5,0,WM
7.6243567,6.5833855,3,0,Layer_6
12.059998,8.657422,1,0,Layer_5
12.863061,4.9942055,0,0,Layer_3
5.2526517,6.987068,5,0,Layer_6
11.451813,8.940369,1,0,Layer_5
12.713124,6.7584643,4,0,Layer_3
6.3282104,8.143655,3,0,Layer_6
9.969443,3.8975499,2,0,Layer_1
13.2496195,5.720851,4,0,Layer_3
8.3565235,9.592947,5,0,Layer_6
3.779233,7.6643367,6,0,WM
8.613469,7.2397566,3,0,Layer_6
13.524967,6.836074,4,0,Layer_3
11.794293,5.9073896,4,0,Layer_3
13.769355,5.862743,4,0,Layer_3
5.320976,7.6333656,5,0,Layer_6
12.166894,7.682388,4,0,Layer_4
10.244682,4.6331224,2,0,Layer_1
14.544837,7.0740895,4,0,Layer_3
9.41568,3.6393528,2,0,Layer_1
6.3281054,8.985467,3,0,Layer_6
11.822429,9.336554,1,0,Layer_5
13.011241,4.1942577,0,0,Layer_3
11.765358,5.183019,0,0,Layer_3
13.081982,6.249956,4,0,Layer_4
2.355558,7.248663,6,0,WM
8.332535,7.7697744,3,0,Layer_5
11.124897,4.749626,4,0,Layer_4
13.756633,6.846563,4,0,Layer_4
9.330841,7.1549287,1,0,Layer_5
7.7111154,6.048893,3,0,Layer_5
11.140216,3.5500162,2,0,Layer_1
12.385256,4.6416035,0,0,Layer_3
9.42782,8.099529,3,0,Layer_6
8.824575,9.26656,3,0,Layer_5
2.9724436,8.123469,6,0,WM
9.008804,8.425855,3,0,Layer_6
9.85529,3.961507,2,0,Layer_1
8.279268,8.158526,3,0,Layer_6
13.400202,4.339331,0,0,Layer_3
11.39976,5.8316402,4,0,Layer_3
4.203735,8.711636,6,0,WM
12.139105,7.31636,1,0,Layer_3
12.715246,5.9888983,4,0,Layer_4
12.790721,5.4453115,4,0,Layer_3
4.2439547,7.3464437,5,0,Layer_6
13.777321,4.1255813,0,0,Layer_3
5.637345,8.561949,5,0,Layer_6
5.6075964,6.98653,5,0,Layer_6
11.760544,5.634604,4,0,Layer_3
12.451884,6.7527556,4,0,Layer_3
12.101693,5.9135604,4,0,Layer_3
2.827787,7.849956,6,0,WM
11.684786,3.319191,0,0,Layer_1
13.3833275,5.9262576,4,0,Layer_3
9.545702,4.3367105,2,0,Layer_1
12.157739,5.155096,4,0,Layer_3
6.551955,8.10386,3,0,Layer_6
13.774528,7.1717834,4,0,Layer_3
13.304596,6.6697326,4,0,Layer_3
12.236677,3.5819857,0,0,Layer_3
12.914253,3.7248867,0,0,Layer_3
14.390741,4.954502,4,0,Layer_3
10.201692,7.4831305,1,0,Layer_5
11.895675,8.838274,1,0,Layer_5
14.176826,4.926853,4,0,Layer_3
12.354673,3.5423648,0,0,Layer_3
12.546118,4.9194045,0,0,Layer_3
8.227807,7.9094057,3,0,Layer_6
14.4271965,6.6617947,4,0,Layer_3
12.292727,7.3038335,4,0,Layer_3
12.981876,7.0343647,4,0,Layer_3
12.188995,1.3554982,2,0,Layer_1
13.902409,5.0284195,0,0,Layer_3
11.129453,7.7904353,1,0,Layer_4
10.267665,7.0193453,1,0,Layer_5
11.785267,8.40083,1,0,Layer_5
7.302674,7.954681,3,0,Layer_6
4.0844216,7.000822,5,0,WM
12.245375,9.097279,1,0,Layer_6
13.148028,5.8286347,4,0,Layer_4
11.084338,1.7366827,2,0,Layer_2
10.516774,7.6721363,1,0,Layer_5
11.711413,8.758528,1,0,Layer_5
11.338679,2.1997566,2,0,Layer_2
3.7828434,7.507403,6,0,WM
9.926988,8.391957,1,0,Layer_5
12.29756,3.6616256,0,0,Layer_3
10.2649145,3.8734071,2,0,Layer_1
9.550541,3.9945507,2,0,Layer_1
12.881196,3.0267477,0,0,Layer_2
10.779633,7.6338882,1,0,Layer_5
11.754386,3.10741,2,0,Layer_1
11.740513,9.326593,1,0,Layer_5
12.551522,5.111752,4,0,Layer_3
12.31727,3.8769922,0,0,Layer_3
4.4208965,8.7702875,6,0,WM
11.181889,9.032021,1,0,Layer_5
10.576843,5.678221,2,0,Layer_1
13.300218,3.018771,0,0,Layer_2
3.7091413,8.10833,6,0,WM
9.900333,9.390084,1,0,Layer_5
14.318277,3.0739434,0,0,Layer_3
5.4284472,7.6091537,5,0,Layer_6
11.46193,9.482237,1,0,Layer_5
8.391531,9.011774,3,0,Layer_6
12.43507,4.55509,4,0,Layer_3
8.41292,8.19387,3,0,Layer_6
12.958228,7.5167665,4,0,Layer_3
8.5770235,7.9598985,3,0,Layer_6
12.954945,6.3839436,4,0,Layer_3
11.337433,7.3195066,1,0,Layer_4
10.746787,8.930905,1,0,Layer_5
6.7699614,8.163045,3,0,Layer_6
11.111934,5.241197,2,0,Layer_1
13.17329,5.7277565,4,0,Layer_4
11.823781,1.5431737,2,0,Layer_2
4.4308825,8.547466,6,0,WM
8.163528,7.9200006,3,0,Layer_6
14.382273,4.622476,4,0,Layer_3
11.4076805,8.584381,1,0,Layer_4
4.8350196,7.9518437,5,0,Layer_6
13.594252,6.0174813,4,0,Layer_3
9.355662,4.7992706,2,0,Layer_1
7.739734,7.794204,3,0,Layer_5
12.762678,2.5961282,0,0,Layer_3
3.8299026,8.707437,6,0,WM
11.808863,5.0299606,4,0,Layer_3
10.98199,9.128941,1,0,Layer_5
8.642213,9.350916,5,0,Layer_6
11.008634,3.1142366,2,0,Layer_1
8.588342,7.5266285,3,0,Layer_6
9.683491,9.141978,1,0,Layer_5
11.670956,6.560786,4,0,Layer_3
9.0063305,8.388949,3,0,Layer_5
12.4653635,8.10773,1,0,Layer_4
8.301988,6.738542,1,0,Layer_5
10.847265,2.3408992,2,0,Layer_1
11.721721,9.129699,1,0,Layer_5
7.874251,6.7462244,3,0,Layer_6
12.6513605,7.1744933,4,0,Layer_3
13.609127,6.163419,4,0,Layer_3
11.807472,7.8017445,1,0,Layer_5
11.881284,3.9483867,0,0,Layer_2
13.728393,4.977975,4,0,Layer_3
9.543401,4.1199346,2,0,Layer_1
11.471124,5.2463665,0,0,Layer_3
7.600837,7.651129,3,0,Layer_6
13.339843,6.630466,4,0,Layer_3
11.147625,2.4366562,2,0,Layer_1
13.610605,5.5691915,4,0,Layer_3
8.016719,8.572471,3,0,Layer_6
11.532657,7.5872316,1,0,Layer_4
9.75932,9.218401,1,0,Layer_5
3.468544,7.926067,6,0,WM
9.5043745,8.084513,3,0,Layer_5
8.244761,8.811414,3,0,Layer_5
8.767276,7.0064545,1,0,Layer_6
10.991593,9.367025,1,0,Layer_5
3.241986,8.49481,5,0,Layer_6
11.713771,4.294297,4,0,Layer_3
13.173771,3.0312006,0,0,Layer_3
10.666451,1.9325207,2,0,Layer_1
4.940385,8.104127,6,0,WM
8.028384,9.021361,3,0,Layer_6
14.877933,4.9467354,0,0,Layer_3
13.787991,3.250685,0,0,Layer_3
5.9854555,5.852435,5,0,WM
11.964263,7.132281,1,0,Layer_5
7.6125307,6.116507,3,0,Layer_6
11.754481,8.70432,1,0,Layer_5
14.312163,3.9892101,0,0,Layer_3
7.5219917,7.0914264,3,0,Layer_6
12.647533,6.2379937,4,0,Layer_3
11.64415,5.1705613,1,0,Layer_3
11.117998,4.100959,0,0,Layer_3
12.985733,2.5397732,0,0,Layer_2
8.15988,7.611384,3,0,Layer_6
11.567164,5.6783385,4,0,Layer_3
3.1877916,7.3554726,6,0,WM
7.9680905,9.2186165,3,0,Layer_6
3.890208,8.216763,6,0,WM
11.467631,8.847542,1,0,Layer_5
14.19015,4.365326,0,0,Layer_3
9.873895,5.0575724,2,0,Layer_1
2.3685846,7.426329,6,0,WM
11.615857,5.479106,4,0,Layer_3
13.520518,4.7509685,0,0,Layer_3
10.826365,2.2104456,2,0,Layer_1
9.783173,9.540107,1,0,Layer_5
10.53412,7.814386,1,0,Layer_5
11.142318,3.227092,2,0,Layer_1
8.20322,8.636941,3,0,Layer_5
10.26521,9.001826,1,0,Layer_5
13.200221,6.5447907,4,0,Layer_3
9.764543,4.413038,2,0,Layer_1
10.944939,5.057451,0,0,Layer_1
13.605293,2.8563702,0,0,Layer_3
5.680155,7.2869205,5,0,Layer_6
11.065212,4.1448855,0,0,Layer_3
7.6217732,5.520539,3,0,Layer_6
8.531316,7.293388,3,0,Layer_6
11.774711,4.86135,0,0,Layer_3
11.662787,3.7957497,0,0,Layer_2
10.161742,9.332174,1,0,Layer_5
13.55264,2.515257,0,0,Layer_2
3.7103226,7.484783,6,0,WM
14.600415,5.0766106,4,0,Layer_3
12.554736,5.014738,0,0,Layer_3
14.55779,3.888943,0,0,Layer_3
12.335023,1.543436,0,0,Layer_2
12.002694,6.871473,4,0,Layer_3
13.886361,6.074991,4,0,Layer_3
9.603665,9.251343,1,0,Layer_5
12.30949,2.5769975,2,0,Layer_1
8.778471,8.102669,3,0,Layer_6
10.812285,6.4908204,4,0,Layer_4
8.285889,7.0051713,3,0,Layer_6
12.871591,3.0991306,0,0,Layer_3
4.590821,6.338424,5,0,WM
13.145689,4.7704067,4,0,Layer_3
12.326852,1.7583578,0,0,Layer_2
14.181395,5.321688,4,0,Layer_3
9.022995,8.146587,3,0,Layer_5
5.164955,7.5896173,5,0,WM
10.360873,8.846017,1,0,Layer_5
12.463512,6.5511284,4,0,Layer_4
6.8092275,7.8806453,3,0,Layer_6
13.834431,4.3146753,0,0,Layer_3
12.492305,6.995489,4,0,Layer_3
4.805302,7.099272,5,0,WM
9.425128,3.71114,2,0,Layer_1
13.28599,3.1142151,0,0,Layer_2
11.011009,6.299945,4,0,Layer_4
6.778883,7.8888893,3,0,Layer_6
13.734842,4.9162965,0,0,Layer_3
11.197957,4.79933,4,0,Layer_3
7.563303,6.6949344,3,0,Layer_6
12.550643,6.8061094,4,0,Layer_3
9.213513,8.316032,1,0,Layer_6
2.2924795,6.701568,6,0,WM
11.218568,9.244842,1,0,Layer_5
8.573307,8.59471,3,0,Layer_6
13.8595,3.6284018,0,0,Layer_2
4.265323,8.423777,5,0,WM
10.201938,9.131364,3,0,Layer_6
12.421795,4.185025,0,0,Layer_2
13.508621,5.465248,4,0,Layer_3
14.473503,4.206152,0,0,Layer_3
3.7598286,8.042031,6,0,WM
12.861346,1.9573916,0,0,Layer_2
2.5533807,7.1737638,6,0,WM
11.136615,4.456054,0,0,Layer_3
14.08098,4.816686,4,0,Layer_3
5.2476263,7.265634,5,0,WM
13.017551,7.1864357,4,0,Layer_4
8.434641,8.716736,3,0,Layer_5
10.908063,2.0636466,2,0,Layer_1
13.301832,7.4045167,4,0,Layer_3
6.836097,8.561952,3,0,Layer_6
13.363165,2.7623816,0,0,Layer_2
10.871244,7.387155,1,0,Layer_5
12.898198,7.3769107,4,0,Layer_3
11.0167,4.1941314,2,0,Layer_1
12.525124,1.3393677,0,0,Layer_1
3.8098843,8.100728,6,0,WM
13.14015,3.6813717,0,0,Layer_3
11.928048,5.3200893,4,0,Layer_3
11.281122,6.8173165,1,0,Layer_5
11.306823,8.731574,1,0,Layer_5
6.5048923,6.149442,5,0,Layer_6
12.56596,6.1786437,4,0,Layer_3
10.081252,6.8352485,1,0,Layer_5
4.7176423,8.746968,5,0,WM
3.0704193,7.3158417,6,0,WM
5.6602035,7.435758,5,0,Layer_6
12.585322,8.795661,1,0,Layer_5
13.317512,4.5373855,0,0,Layer_3
3.77929,6.07586,5,0,WM
9.527256,8.87919,1,0,Layer_6
8.731174,6.898491,3,0,Layer_6
13.28505,6.094255,4,0,Layer_3
11.996718,5.0179825,4,0,Layer_3
13.807288,6.516684,4,0,Layer_3
13.406802,7.5804205,4,0,Layer_3
10.97242,2.517739,2,0,Layer_1
12.138498,5.0528107,4,0,Layer_3
10.00542,8.3030205,1,0,Layer_5
2.6709287,7.207173,6,0,WM
14.871208,4.4072084,0,0,Layer_3
11.716355,6.7514834,4,0,Layer_3
12.696739,2.721693,0,0,Layer_3
11.35808,8.45833,1,0,Layer_5
12.786102,7.097671,4,0,Layer_3
8.483637,7.7686687,3,0,Layer_6
10.404888,8.383294,1,0,Layer_5
12.550198,6.1701827,4,0,Layer_3
4.09416,6.741021,5,0,WM
11.782,9.324446,1,0,Layer_5
3.4958632,7.8322206,6,0,WM
3.2107277,7.461727,6,0,WM
8.814598,8.531497,3,0,Layer_5
12.361375,7.245196,4,0,Layer_3
8.209069,7.5436473,3,0,Layer_6
10.667685,8.517257,1,0,Layer_5
12.549452,8.685733,1,0,Layer_5
6.637431,8.021496,3,0,Layer_6
13.2676735,4.3580885,0,0,Layer_3
11.858033,5.1899652,4,0,Layer_4
10.141909,8.838267,1,0,Layer_5
13.752362,3.0933592,0,0,Layer_3
9.65663,7.4813004,1,0,Layer_5
9.11719,7.130856,3,0,Layer_6
7.8339844,9.543998,3,0,Layer_6
8.682779,9.3649,3,0,Layer_6
8.73727,8.650971,3,0,Layer_6
13.6543665,3.358573,0,0,Layer_2
7.6562824,7.9158516,3,0,Layer_6
9.65576,4.180019,2,0,Layer_1
11.506684,2.1208088,2,0,Layer_1
13.970352,5.684922,4,0,Layer_3
4.482622,8.126864,5,0,WM
8.328056,6.271421,5,0,Layer_6
